text,rate,number,rank,inform_tip
魔法少女小圆 剧场版 [后篇] 永远的物语,7.9,(2049人评分),243,"
2012年10月13日 / 宮本幸裕 / 岸田隆宏、谷口淳一郎 "
机动战舰 -The prince of darkness-,8.0,(589人评分),244,"
1话 / 1998年8月8日 / 佐藤竜雄 / 後藤圭二 "
红线,8.0,(865人评分),245,"
2010年10月9日 / 小池健 / 石井克人 "
搞笑漫画日和3,8.0,(1903人评分),246,"
12话 / 2008年3月17日 / 大地丙太郎 / 増田こうすけ（集英社『ジャンプスクエア』連載） "
命运石之门 0,8.0,(1988人评分),247,"
24话 / 2018年4月11日 / 川村賢一 / 志倉千代丸／MAGES. "
斩服少女,7.9,(4783人评分),248,"
25话 / 2013年10月3日 / 今石洋之 "
搞笑漫画日和2,7.9,(1862人评分),249,"
12话 / 2006年8月5日 / 大地丙太郎 / 増田こうすけ（集英社『月刊少年ジャンプ』連載） "
进击的巨人 第三季,7.9,(1616人评分),250,"
12话 / 2018年7月22日 / 諫山創（別冊少年マガジン連載／講談社） "
降世神通：最后的气宗 第二季,8.1,(295人评分),251,"
20话 / 2006年3月17日 / Michael Dante DiMartino、Bryan Konietzko "
校园迷糊大王 二学期,7.9,(1428人评分),252,"
26话 / 2006年4月2日 / 金﨑貴臣 / 小林尽 / 渡辺はじめ "
偶像大师,7.9,(2645人评分),253,"
26话 / 2011年7月7日 / バンダイナムコゲームス "
监狱兔 第四季,8.0,(1164人评分),254,"
13话 / 2011年3月1日 / 富岡聡、宮崎あぐり / 宮崎あぐり "
宇宙骑士BLADE,8.0,(431人评分),255,"
49话 / 1992年2月18日 / ねぎしひろし / TOlllO（湖川友謙）、佐野浩敏 "
苍穹之法芙娜 EXODUS,8.0,(694人评分),256,"
13话 / 2015年1月8日 / 羽原信義 / XEBEC "
传说巨神伊迪安 发动篇,8.2,(130人评分),257,"
1982年7月10日 "
超时空要塞Plus,8.0,(572人评分),258,"
4话 / 1994年8月25日 / 渡辺信一郎 / スタジオぬえ、河森正治 / 摩砂雪 "
异邦人 无皇刃谭,7.9,(2010人评分),259,"
2007年9月29日 / 安藤真裕 "
勇者王GaoGaiGar Final Grand Glorious Gathering,8.2,(146人评分),260,"
12话 / 2005年4月11日 "
Fate/stay night [Heaven’s Feel] I.presage flower,7.9,(1714人评分),261,"
1话 / 2017年10月14日 / 須藤友徳 / 奈須きのこ／TYPE-MOON "
灵异E接触,7.9,(2689人评分),262,"
13话 / 2011年1月10日 / 加藤敏幸 / 冨樫義博（「レベルE」集英社ジャンプコミックス） "
机动警察,8.0,(442人评分),263,"
47话 / 1989年10月11日 / 吉永尚之 / ヘッドギア "
寻梦环游记,7.9,(1065人评分),264,"
1话 / 2017年11月22日 / Lee Unkrich "
魔法少女奈叶 The MOVIE 2nd A’s,8.0,(934人评分),265,"
2012年7月14日 / 草川啓造 / 都築真紀 "
马男波杰克,8.0,(252人评分),266,"
12话 / 2014年8月22日 "
猎人,7.9,(2268人评分),267,"
148话 / 2011年10月2日 "
圣母在上 第3季,8.0,(389人评分),268,"
 5话 / 2006年11月29日 / 今野緒雪 / 松島晃 "
JOJO的奇妙冒险 幻影血脉,8.0,(327人评分),269,"
2007年2月17日 "
有顶天家族,7.9,(3087人评分),270,"
13话 / 2013年7月7日 / 吉原正行 / 川面恒介 "
星游记,8.0,(629人评分),271,"
26话 / 2011年10月30日 "
黑礁,7.9,(2687人评分),272,"
12话 / 2006年4月8日 / 片渕須直 / 広江礼威（小学館刊『月刊サンデージェネックス』連載） "
夏娃的时间,7.9,(1704人评分),273,"
6话 / 2008年8月1日 "
月刊少女野崎君,7.9,(6962人评分),274,"
12话 / 2014年7月6日 "
南方公园 第17季,8.0,(228人评分),275,"
10话 / 2013年9月25日 "
夏娃的时间 剧场版,7.9,(1661人评分),276,"
1话 / 2010年3月6日 "
空之境界 第二章 杀人考察（前）,7.9,(4350人评分),277,"
1话 / 2007年12月29日 / 野中卓也 / 奈須きのこ / 須藤友徳 "
玛丽和马克思,8.0,(269人评分),278,"
1话 / 2009年4月9日 / Adam Elliot "
少年同盟,7.9,(2301人评分),279,"
13话 / 2011年10月3日 / 神戸守 / 堀田きいち（掲載 月刊「Gファンタジー」スクウェア・エニックス刊） "
天元突破红莲螺岩 红莲篇,7.9,(1332人评分),280,"
1话 / 2008年9月6日 / 今石洋之 / GAINAX・中島かずき / 錦織敦史 "
热带雨林的爆笑生活,7.9,(1682人评分),281,"
26话 / 2001年4月3日 "
幽游白书,7.9,(1065人评分),282,"
112话 / 1992年10月10日 / 阿部記之 / 冨樫義博 / 山沢実（1-15話）、北山真理、大西雅也（16-112話） "
银魂剧场版 完结篇 万事屋永不落,7.9,(1884人评分),283,"
2013年7月6日 / 空知英秋 "
侧耳倾听,7.9,(1658人评分),284,"
1话 / 1995年7月15日 / 近藤喜文 "
剑风传奇 黄金时代篇III 降临,7.9,(803人评分),285,"
1话 / 2013年2月1日 "
星界的纹章,8.0,(312人评分),286,"
13话 / 1999年1月12日 / 長岡康史 / 森岡浩之（ハヤカワ文庫刊） "
最终流放,7.9,(1388人评分),287,"
26话 / 2003年4月7日 / 千明孝一 / GONZO "
热带雨林的爆笑生活DELUXE,7.9,(682人评分),288,"
12话 / 2002年8月25日 "
热带雨林的爆笑生活FINAL,7.9,(659人评分),289,"
14话 / 2003年12月21日 / 水岛努 / 金田一莲十郎 "
月色真美,7.9,(3167人评分),290,"
12话 / 2017年4月6日 / 岸誠二 "
吸血鬼猎人D,7.9,(773人评分),291,"
2000年8月25日 "
轻音少女 剧场版,7.9,(3243人评分),292,"
1话 / 2011年12月3日 / 山田尚子 / かきふらい（芳文社「まんがタイムきらら」連載） / 堀口悠紀子 "
四叶游戏,7.9,(626人评分),293,"
50话 / 2009年4月5日 / 関田修 / あだち充 / 近藤優次 "
疯狂动物城,7.9,(2109人评分),294,"
1话 / 2016年3月4日 / Byron Howard / Rich Moore "
全金属狂潮 The Second Raid,7.9,(2837人评分),295,"
13话 / 2005年7月13日 / 武本康弘 / 賀東招二 / 堀内修 "
凉宫春日的忧郁 2009,7.9,(5986人评分),296,"
28话 / 2009年4月2日 / 武本康弘（团长辅佐） "
苍穹之法芙娜 EXODUS 第2期,7.9,(512人评分),297,"
13话 / 2015年10月2日 / 羽原信義 / XEBEC "
THE BIG-O,8.0,(384人评分),298,"
26话 / 1999年10月13日 / 片山一良 / 矢立肇、片山一良 / さとうけいいち "
剑豪生死斗,7.9,(476人评分),299,"
12话 / 2007年7月19日 / 浜崎博嗣 / 南條範夫「駿河城御前試合」／山口貴由（月刊『チャンピオンRED』連載中） / 筱雅律 "
少女与战车 最终章 第1话,7.9,(936人评分),301,"
1话 / 2017年12月9日 "
银魂剧场版 新译红樱篇,7.9,(2457人评分),302,"
2010年4月24日 / 高松信司 / 空知英秋 / 竹内进二 "
希德尼娅的骑士 第九惑星战役,7.9,(2053人评分),303,"
12话 / 2015年4月10日 "
TIGER & BUNNY,7.9,(2416人评分),304,"
25话 / 2011年4月2日 / さとうけいいち "
银魂 JUMP动画巡回展 2005,7.9,(578人评分),305,"
1话 / 2005年9月24日 / 空知英秋 "
猎人 OVA3,7.9,(598人评分),306,"
14话 / 2004年3月3日 / 冨樫義博 "
战斗妖精雪风,7.9,(968人评分),307,"
5话 / 2002年8月25日 / 大倉雅彦 / 神林長平 / 多田由美 "
猎人 OVA2,7.9,(628人评分),308,"
8话 / 2003年2月5日 / 冨樫義博 "
高分少女,7.9,(976人评分),309,"
12话 / 2018年7月13日 / 山川吉樹 / 押切蓮介（掲載 月刊「ビッグガンガン」スクウェア・エニックス刊） / 桑波田満（SMDE） "
我们仍未知道那天所看见的花的名字。,7.9,(10469人评分),310,"
11话 / 2011年4月14日 / 超平和バスターズ "
超智游戏,7.9,(833人评分),311,"
25话 / 2008年10月7日 / 佐藤雄三 / 甲斐谷忍 "
阿基拉,7.9,(1314人评分),312,"
1话 / 1988年7月16日 / 大友克洋 "
游戏王－怪兽之决斗,7.9,(1235人评分),313,"
224话 / 2000年4月18日 / 杉島邦久 / 高橋和希 "
动物朋友,7.9,(2734人评分),314,"
12话 / 2017年1月10日 / たつき / けものフレンズプロジェクト / irodori "
人类衰退之后,7.9,(3678人评分),315,"
12话 / 2012年7月1日 / 岸誠二 / 田中ロミオ "
重启咲良田,7.9,(1346人评分),316,"
24话 / 2017年4月5日 / 川面真也 / 河野裕 「サクラダリセット」シリーズ（角川文庫/角川スニーカー文庫） / 下谷智之 "
AIR 夏季篇,7.9,(2236人评分),317,"
2话 / 2005年8月28日 / 石原立也 / 荒谷朋恵 "
数码暴龙03驯兽师之王,7.9,(1097人评分),318,"
51话 / 2001年4月1日 / 本乡邵由 / 中鶴勝祥 "
马男波杰克2,8.1,(150人评分),319,"
12话 / 2015年7月17日 "
赌博默示录 破戒录篇,7.9,(1502人评分),320,"
26话 / 2011年4月5日 "
伤物语II 热血篇,7.9,(1488人评分),321,"
1话 / 2016年8月19日 "
圣母在上 第4季,7.9,(413人评分),322,"
13话 / 2009年1月3日 / 松島晃 "
圣母在上 春,7.9,(460人评分),323,"
13话 / 2004年7月7日 / 松島晃 "
宝石之国,7.9,(3198人评分),324,"
12话 / 2017年10月7日 / 京極尚彦 / 市川春子（講談社「アフタヌーン」連載） / 西田亜沙子 "
俗・再见绝望先生,7.9,(1840人评分),325,"
13话 / 2008年1月5日 / 新房昭之 / 久米田康治 "
机动战士高达UC,7.9,(1981人评分),326,"
7话 / 2010年3月12日 / 古橋一浩 / 高橋久美子 "
神枪少女,7.9,(1167人评分),327,"
13话 / 2003年10月8日 / 浅香守生 / 相田裕 "
摇滚新乐团,7.9,(427人评分),328,"
26话 / 2004年10月6日 / 小林治 / 堀元宣、小林治 "
秀逗魔导士,7.9,(1010人评分),329,"
26话 / 1995年4月7日 / 渡部高志 / 神坂一 / 宮田奈保美 "
李献计历险记,7.9,(1162人评分),330,"
1话 / 2009年12月7日 / 李阳 / 李阳 "
剧场版 吹响！悠风号～想要传达的旋律～,7.9,(430人评分),331,"
1话 / 2017年9月30日 / 小川太一 / 武田綾乃（宝島社文庫「響け！ユーフォニアム」シリーズ） / 池田晶子 "
向阳素描×蜂窝,7.9,(515人评分),332,"
12话 / 2012年10月4日 / 新房昭之 "
重金属摇滚双面人,7.9,(508人评分),333,"
12话 / 2008年8月8日 "
×××HOLiC,7.8,(2071人评分),334,"
24话 / 2006年4月6日 / CLAMP "
乌龙派出所,8.3,(77人评分),335,"
373话 / 1996年6月16日 / やすみ哲夫→三沢伸→高松信司→高本宣弘→鴫野彰 "
剑风传奇,7.9,(532人评分),336,"
25话 / 1997年10月7日 "
空之境界 未来福音,7.8,(2306人评分),337,"
2013年9月28日 / 奈須きのこ "
小马驹G4 第三季,8.1,(151人评分),338,"
13话 / 2012年11月10日 "
空之境界 第四章 伽蓝之洞,7.8,(4145人评分),339,"
1话 / 2008年5月24日 / 滝口禎一 / 奈須きのこ "
轻音少女,7.8,(7286人评分),340,"
14话 / 2009年4月2日 / 山田尚子 / かきふらい（月刊「まんがタイムきらら」連載中） / 堀口悠紀子 "
进击的巨人,7.8,(8426人评分),341,"
25话 / 2013年4月6日 "
黑礁 Roberta’s Blood Trail,7.8,(1610人评分),342,"
5话 / 2010年7月17日 / 片渕須直 / 広江礼威（小学館刊『月刊サンデージェネックス』連載） / 筱雅律 "
草莓棉花糖,7.8,(1896人评分),343,"
12话 / 2005年7月14日 / 佐藤卓哉 / ばらスィー "
鲁邦三世：卡里奥斯特罗城,7.9,(345人评分),344,"
1979年12月15日 "
星界的战旗II,8.0,(187人评分),345,"
10话 / 2001年7月11日 / 長岡康史 / 森岡浩之（ハヤカワ文庫刊） "
幸运星 OVA,7.8,(2136人评分),346,"
1话 / 2008年9月26日 "
妖精森林的小不点,7.9,(977人评分),347,"
13话 / 2018年1月12日 "
哈尔的移动城堡,7.8,(3327人评分),348,"
1话 / 2004年11月20日 / 宮崎駿 / ダイアナ・ウィン・ジョーンズ "
玲音,7.8,(1304人评分),349,"
13话 / 1998年7月6日 / 中村隆太郎 / 岸田隆宏 "
再见绝望先生,7.8,(2789人评分),350,"
12话 / 2007年7月7日 / 新房昭之 / 久米田康治 "
祖先大人万万岁,8.0,(159人评分),351,"
6话 / 1989年8月5日 "
斗牌传说,7.9,(795人评分),352,"
26话 / 2005年10月4日 / 佐藤雄三 / 福本伸行 "
银河铁道999,8.2,(91人评分),353,"
113话 / 1978年9月14日 / 松本零士 / 荒木伸吾（初期数話のみ）、湖川滋（湖川友謙）（31話からクレジット表記が滋から「友謙」に変更） "
鲁邦三世,7.9,(369人评分),354,"
26话 / 2015年8月30日（意大利） / 横堀久雄 "
葫芦兄弟,7.8,(1731人评分),355,"
13话 / 1986年 / 胡进庆 , 葛桂云 "
狼与香辛料,7.8,(4393人评分),356,"
13话 / 2008年1月8日 / 高橋丈夫 / 支倉凍砂 "
铳墓,7.9,(575人评分),357,"
26话 / 2003年10月6日 / 都留稔幸 / 内藤泰弘、レッド・エンタテインメント "
相聚一刻,8.0,(174人评分),358,"
96话 / 1986年3月26日 / やまざきかずお（第1話 - 第26話）→安濃高志（第27話 - 第52話）→吉永尚之（第53話 - 第96話） / 高橋留美子 / もりやまゆうじ（第1話 - 第26話）→高田明美（第27話 - 第96話） "
搞笑漫画日和＋,7.8,(1454人评分),359,"
26话 / 2010年1月4日 / 大地丙太郎 / 増田こうすけ（集英社『ジャンプスクエア』连载） "
降世神通：最后的气宗 第一季,7.9,(367人评分),360,"
20话 / 2005年2月21日 / Michael Dante DiMartino、Bryan Konietzko "
听到涛声,7.8,(1016人评分),361,"
1话 / 1993年5月5日 / 望月智充 / 氷室冴子 "
终将成为你,7.8,(1249人评分),362,"
13话 / 2018年10月5日 / 仲谷鳰（「月刊コミック電撃大王」連載） "
希德尼娅的骑士,7.8,(2568人评分),363,"
12话 / 2014年4月10日 "
阿滋漫画大王,7.8,(1213人评分),364,"
26话 / 2002年4月8日 / 錦織博 / あずまきよひこ（メディアワークス刊『月刊電撃大王』） "
魔法少女小圆 剧场版 [前篇] 起始的物语,7.8,(1970人评分),365,"
2012年10月6日 / 宮本幸裕 / Magica Quartet / 岸田隆宏、谷口淳一郎 "
勇者王GaoGaiGar,7.9,(228人评分),366,"
49话 / 1997年2月1日 / 米たにヨシトモ / 矢立肇 / 木村貴宏 "
现视研2,7.8,(1400人评分),367,"
12话 / 2007年10月9日 / よしもときんじ / 木尾士目 "
王立宇宙军 欧尼亚米斯之翼,7.8,(572人评分),368,"
1话 / 1987年3月14日 / 山賀博之 / 貞本義行 "
你看起来很好吃,7.8,(1367人评分),369,"
1话 / 2010年10月16日 "
小马驹G4 第五季,8.1,(115人评分),370,"
26话 / 2015年4月4日 "
幻想曲2000,8.3,(64人评分),371,"
1999年12月17日 / James Algar / Gaëtan Brizzi "
有顶天家族2,7.8,(1249人评分),373,"
12话 / 2017年4月9日 / 吉原正行 / 森見登美彦 (『有頂天家族 二代目の帰朝』幻冬舎) / 川面恒介 "
灵能百分百,7.8,(3141人评分),374,"
12话 / 2016年7月11日 / 立川譲 / ONE（小学館「マンガワン」連載中） "
凡尔赛玫瑰,8.1,(92人评分),375,"
40话 / 1979年10月10日 "
×××HOLiC 笼,7.8,(1060人评分),376,"
1话 / 2010年4月23日 / 水島努 / 『XXXHOLiC』CLAMP（講談社『ヤングマガジン』連載） / 黄瀬和哉 "
罗德斯岛战记,7.8,(458人评分),377,"
13话 / 1990年6月30日 / 永丘昭典、牧野滋人、山田勝久、竜大司、水野カズノリ（水野和則）、さかいあきお、川崎博嗣 / 安田均、水野良 "
魔法少女奈叶A's,7.8,(1659人评分),378,"
13话 / 2005年10月1日 / 都築真紀 "
魔卡少女樱 被封印的卡片,7.8,(1429人评分),379,"
2000年7月15日 / 浅香守生 / CLAMP "
真盖塔机器人 世界最后之日,7.9,(314人评分),380,"
13话 / 1998年8月25日 / 川越淳 / 永井豪 "
来来猫 第二季,7.9,(195人评分),381,"
50话 / 2010年7月3日 / 大地丙太郎 / くるねこ大和（「くるねこ」／エンターブレイン刊） "
猫汤,7.8,(1024人评分),383,"
1话 / 2001年2月21日 "
心理测量者,7.8,(6105人评分),384,"
22话 / 2012年10月11日 / 浅野恭司 "
狱・再见绝望先生,7.8,(1038人评分),385,"
3话 / 2008年10月17日 / 新房昭之 / 久米田康治 "
忏・再见绝望先生,7.8,(1502人评分),386,"
13话 / 2009年7月4日 / 新房昭之 / 久米田康治 "
东方活动写真馆,7.9,(311人评分),387,"
6话 / 2009年4月26日 "
元气囝仔,7.8,(2385人评分),389,"
12话 / 2014年7月5日 / ヨシノサツキ "
交响情人梦 巴黎篇,7.8,(1067人评分),390,"
11话 / 2008年10月9日 / 今千秋 / 二ノ宮知子 / 島村秀一 "
Kanon（京都版）,7.8,(3513人评分),391,"
24话 / 2006年10月5日 / 石原立也 / Visual Art's、Key / 池田和美 "
星界的战旗III,8.0,(151人评分),392,"
 2话 / 2005年8月26日 / 長岡康史 / 森岡浩之（ハヤカワ文庫刊） "
全金属狂潮,7.8,(3306人评分),393,"
24话 / 2002年1月15日 "
好想告诉你 第二季,7.8,(2516人评分),394,"
12话 / 2011年1月4日 / 柴田由香 "
南方公园 第14季,8.0,(149人评分),395,"
14话 / 2010年3月17日 "
飞出个未来 第1季,8.1,(90人评分),396,"
13话 / 1999-03-28 "
剑风传奇 黄金时代篇II 多尔多雷攻略,7.8,(803人评分),397,"
1话 / 2012年6月23日 "
日常 （ETV版）,7.8,(716人评分),398,"
12话 / 2012年1月7日 "
现视研,7.8,(1727人评分),399,"
12话 / 2004年10月10日 / 池端隆史 / 木尾士目 "
Heart Catch光之美少女 超级时尚秀在花之都...真的吗！？,7.9,(244人评分),400,"
2010年10月30日 "
马男波杰克3,8.0,(130人评分),401,"
12话 / 2016年7月22日 "
寄生兽 生命的准则,7.8,(4371人评分),402,"
24话 / 2014年10月8日 "
偶像大师 剧场版 向着光辉的彼岸！,7.8,(1055人评分),403,"
1话 / 2014年1月25日 "
食灵-零-,7.8,(3186人评分),404,"
12话 / 2008年10月5日 / あおきえい / 瀬川はじめ（月刊「少年エース」連載、角川コミックス・エース刊） / 堀内修 "
来来猫,7.9,(229人评分),405,"
50话 / 2009-07-05 / 大地丙太郎 / くるねこ大和「くるねこ」（エンターブレイン刊) "
幻想万华镜 春雪异变之章,7.8,(1585人评分),406,"
1话 / 2011年8月13日 "
RWBY预告片,7.8,(710人评分),407,"
4话 / 2012年11月7日 "
轻音少女 第二季,7.8,(5559人评分),408,"
27话 / 2010年4月6日 / 山田尚子 / かきふらい / 堀口悠紀子 "
忏・再见绝望先生 番外地,7.8,(587人评分),409,"
2话 / 2009年11月17日 / 新房昭之 / 久米田康治 / 守岡英行 "
闪电十一人,7.9,(287人评分),410,"
127话 / 2008年10月5日 / 秋山勝仁 / レベルファイブ / 池田裕治、井ノ上ユウ子 "
