text,rate,number,rank,inform_tip 
マヨヒガのお姉さん THE ANIMATION,5.7,(93人评分),3920,"
1话 / 2017/07/07 / 雷火剣 "
圣母在上,7.8,(563人评分),415,"
13话 / 2004年1月7日 / 今野緒雪 / 松島晃 "
圣母在上 第3季,8.0,(337人评分),266,"
5话 / 2006年11月29日 / 今野緒雪 / 松島晃 "
圣母在上 第4季,7.9,(368人评分),333,"
13话 / 2009年1月3日 / 松島晃 "
圣母在上 春,7.9,(404人评分),313,"
13话 / 2004年7月7日 / 松島晃 "
对圣母玛利亚保密喔,7.7,(33人评分),,"
4话 / 2005年1月6日 "
婚前忧郁症,5.9,(95人评分),3686,"
1话 / 2013-03-22 "
マリンとヤマト 不思議な日曜日,,(少于10人评分),,"
1话 / 2000年12月2日 "
海中雪传说,,,,"
1话 / 1980-08-12 / 松本零士 / 松本零士 "
玛丽&伽利,7.2,(35人评分),,"
40话 / 2009年3月31日 / 東堂いづみ / 馬越嘉彦 "
玛丽与伽利 ver 2.0,7.3,(20人评分),,"
30话 / 2010年3月30日 / 山田隆司 / 東堂いづみ / 馬越嘉彦 "
友爱小孤星,,,,"
26话 / 2001 "
壳中少女 OVA,,(少于10人评分),,"
1话 / ソエジマヤスフミ / 冲方丁 / 村田蓮爾、熊膳貴志、長澤真 "
壳中少女 压缩,7.6,(1139人评分),565,"
2010年11月6日 "
壳中少女 排气,7.5,(800人评分),737,"
2012年9月29日 "
壳中少女 燃烧,7.6,(971人评分),563,"
2011年9月3日 "
マルヘリ,,(少于10人评分),,"
2011-07-22 "
マル秘劇画 浮世絵千一夜,,,,"
1969-10-29 "
漫画家和助手,6.8,(1882人评分),2480,"
12话 / 2014年4月7日 / ヒロユキ "
漫画家和助手 OVA,6.8,(545人评分),2466,"
6话 / 2014年6月25日 "
漫画日本经济入门,,,,"
25话 / 1987-10-13 / 石ノ森章太郎 "
月桂树的王子们,5.1,(39人评分),,"
13话 / 2006年10月2日 / 稲垣隆行 "
mars,,(少于10人评分),,"
2话 / 1994年6月10日 / 横山光輝 "
漫威未来复仇者,,(少于10人评分),,"
26话 / 2017年7月22日 "
人鱼的旋律 第二季,6.7,(41人评分),,"
39话 / 2004年4月3日 "
人鱼的旋律,6.4,(100人评分),3000,"
52话 / 2003年4月5日 "
小马竞赛,,,,"
1话 / 1936 "
小马拍戏：木下藤吉郎篇,,,,"
1话 / 1938-12-05 "
小木乃伊到我家,6.5,(299人评分),3093,"
12话 / 2018年1月11日 / 空木かける（comico） "
御神乐学园组曲,6.1,(612人评分),4060,"
12话 / 2015年4月6日 / 岩崎太郎 / Last Note. "
妙手小厨师,7.7,(27人评分),,"
99话 / 1987年10月8日 / 今川泰宏 / 寺沢大介 "
黑白小姐,6.6,(1352人评分),2936,"
13话 / 2013年10月1日 / 岩崎良明 / 森本由布希 "
黑白小姐 第二季,6.4,(539人评分),3473,"
13话 / 2015年7月3日 "
黑白小姐 第三季,6.4,(372人评分),3420,"
13话 / 2015年10月2日 "
黑白小姐 OVA 足球篇,6.2,(266人评分),3717,"
1话 / 2014年6月17日 "
黑白小姐 「经纪人」,6.1,(222人评分),3753,"
1话 / 2014年9月24日 "
ミセスジャンキー,6.5,(70人评分),2632,"
2话 / 2006/02/25 / ブルゲ ON DEMAND "
道子与哈金,7.6,(567人评分),594,"
22话 / 2008年10月15日 "
午夜女豹,6.4,(29人评分),,"
2话 / 1998年8月25日 / 杜野幼青(影山楙倫) / 朝霧夕(あさぎり夕) / りんしん "
浜虎SD,6.1,(47人评分),,"
10话 / 2015年11月2日 / 伊藤麻由加 "
ミニスカ学園,,(少于10人评分),,"
1话 / 2001/12/21 "
机动警察迷你版,7.2,(74人评分),1390,"
2002年3月30日 "
ミネルバの剣士,6.6,(19人评分),,"
5话 / 1994-12-17 "
精灵宝可梦 超梦 觉醒之路的序章,6.3,(64人评分),2806,"
1话 / 2013年7月11日 "
忍者神龟 超人传说篇,,(少于10人评分),,"
2话 / 1996年5月21日 "
美由里之森,5.7,(23人评分),,"
1话 / 2007年8月25日 / 山本二三 / 小田ひで次（秋田书店） / 才田俊次、石川哲也 "
ミライアライズ,,,,"
2016年 "
奇迹女孩,,(少于10人评分),,"
51话 / 1993年1月8日 "
奇迹列车～欢迎来到大江户线～,5.4,(225人评分),4501,"
13话 / 2009年10月4日 / ミラクル☆トレイン制作プロジェクト "
ミラクル・サイキッカーセイザン,,(少于10人评分),,"
5话 / 1991/11/20 / 深見青山 "
童梦魔球,,(少于10人评分),,"
49话 / 1989-04-02 "
奇迹少女理美,,(少于10人评分),,"
25话 / 1973年10月1日 "
百万偶像,4.6,(88人评分),4572,"
11话 / 2015年7月6日 "
ミルキィ パッション 道玄坂・愛の城,,(少于10人评分),,"
1990/06/23 / 今西隆志 / 今西隆志 "
ミルキィギャル キャッツ愛,,(少于10人评分),,"
1话 / 1985年6月21日 "
ミルキーパニック twelve,,,,"
2018年 / 沼田心之介 "
ミルクハウス・ドリーミング 愛の四季,,(少于10人评分),,"
1话 / 1987年11月28日 "
咪姆,,(少于10人评分),,"
127话 / 1983年4月3日 "
为食龙少爷,6.4,(14人评分),,"
51话 / 1993-09-04 "
虫之歌,6.5,(601人评分),3291,"
12话 / 2007年7月5日 / 酒井和男 / 岩井恭平 "
虫奉行,6.2,(502人评分),3854,"
26话 / 2013年4月8日 / 福田宏 "
虫奉行OVA,6.1,(55人评分),3019,"
3话 / 2014年7月18日 "
渣和无用改革,6.9,(321人评分),2186,"
 3话 / 2010年2月26日 / 水島努 / 大和田秀樹 "
魔法律事务所,,,,"
2018年7月 / 西義之 "
大白鲸,7.1,(13人评分),,"
26话 / 1980年4月5日 "
姆明,,,,"
65话 / 1969年10月5日 "
Moom,,,,"
2016年3月5日 "
MOON RAKERS,,(少于10人评分),,"
1话 / 2014年4月14日 / 阿部記之 / えびな星児 "
玛丽与魔女之花,6.7,(70人评分),2173,"
1话 / 2017年7月8日 / 米林宏昌 / Mary Stewart《The Little Broomstick》 "
美少女战士R剧场版 - 美少女战士变身,6.8,(34人评分),,"
1993-12-05 "
メイド イン ドリーム,5.4,(16人评分),,"
2话 / 2003年7月25日 / 矢部義勝、早川ナオミ "
メイドさんとボイン魂 EXTEND THE ANIMATION,2.6,(49人评分),,"
1话 / 2015/08/07 "
メイドさんとボイン魂 THE ANIMATION,2.9,(55人评分),4631,"
2015/07/03 "
メイドの館～絶望編～,4.1,(15人评分),,"
2话 / 2002/09/06 / 三上知美、安本 豪 "
来自深渊,8.2,(2761人评分),101,"
13话 / 2017年7月7日 / 小島正幸 / つくしあきひと "
メイドインアビス 放浪する黄昏,,,,"
"
メイドインアビス 旅立ちの夜明け,,,,"
"
来自深渊 续篇,,(少于10人评分),,"
"
メイド召しませ麻彩,,(少于10人评分),,"
1话 / 2001-12-01 "
メイド姉,5.6,(57人评分),3738,"
2话 / 2011/08/19 / まぐろ帝國 "
枫叶物语,,(少于10人评分),,"
25话 / 2007年10月7日 / ネクソン "
枫城物语,,,,"
52话 / 1986年1月19日 "
メカ☆アフロくん,,,,"
1话 / 2010年9月3日 / 花くまゆうさく "
メカウデ-mechanical arms-,,(少于10人评分),,"
オカモト "
目隐都市的演绎者,5.8,(2157人评分),4396,"
12话 / 2014年4月12日 / 八瀬祐樹 / じん / 阿部厳一朗 "
メカクシティリロード,,,,"
"
无限地带23 XI,,,,"
"
无限地带23,7.0,(95人评分),1801,"
1话 / 1985年3月9日 "
无限地带23 PART II,7.0,(70人评分),1743,"
1话 / 1986年5月30日 / 石黒昇 "
眼镜部,5.4,(232人评分),4476,"
12话 / 2013年10月6日 "
Megalo Box,7.9,(285人评分),349,"
12话 / 2018年4月5日 / 森山洋 "
棒球大联盟OVA World Series篇,7.7,(28人评分),,"
2话 / 2011年12月14日 / 满田拓也 "
棒球大联盟 第一季,7.5,(131人评分),948,"
26话 / 2004年11月13日 / 满田拓也 "
棒球大联盟 第二季,7.5,(103人评分),958,"
26话 / 2005年12月10日 / 满田拓也 "
棒球大联盟 第三季,7.5,(99人评分),1014,"
26话 / 2007年1月6日 / 满田拓也 "
棒球大联盟 第四季,7.5,(87人评分),1010,"
26话 / 2008年1月5日 / 满田拓也 "
棒球大联盟 第五季,7.7,(89人评分),794,"
25话 / 2009年1月10日 / 满田拓也 "
棒球大联盟 第六季,7.6,(93人评分),858,"
25话 / 2010年4月3日 / 福島利規 / 満田拓也 "
棒球大联盟OVA,7.7,(36人评分),,"
1话 / 2010年12月17日 / 满口拓也 "
メスのちトラレ,5.9,(130人评分),3958,"
2话 / 2013/04/05 "
MADOX-01,4.9,(17人评分),,"
1话 / 1987年12月15日 / 田村英樹 "
重装甲少女组,6.5,(23人评分),,"
13话 / 1994年7月8日 / 新房昭之 "
战斗陀螺金属对决,5.3,(13人评分),,"
51话 / 2009年4月5日 "
战斗陀螺金属对决4D,,(少于10人评分),,"
52话 / 2011年4月3日 "
战斗陀螺 金属对决 ZEROG,,(少于10人评分),,"
38话 / 2012年4月8日 / 足立たかふみ "
战斗陀螺 金属对决 爆,,(少于10人评分),,"
51话 / 2010年4月4日 "
徽章战士,6.7,(21人评分),,"
52话 / 1999年7月2日 / 岡村天斎 "
徽章战士魂,,(少于10人评分),,"
39话 / 2000年7月7日 "
大都会,7.6,(577人评分),683,"
2001年5月26日 / りんたろう / 手塚治虫 / 名倉靖博 "
秋之回忆 OVA,5.7,(60人评分),3637,"
3话 / 2001年11月21日 / よこた和（横田和）（1巻）、岡崎ゆきお（岡崎幸男）（2・3巻） / KID "
秋之回忆 2nd OVA,5.5,(60人评分),3876,"
3话 / 2003年1月22日 / 岡尾貴洋 / KID "
秋之回忆3.5 传达祈愿的时刻…,5.1,(19人评分),,"
2话 / 2004年9月23日 / 所俊克 / KID "
秋之回忆3.5〜朝向回忆的彼方〜,5.7,(30人评分),,"
2话 / 2004年5月12日 / 所俊克 / KID "
梅露可物语,,,,"
"
银河少女警察,,(少于10人评分),,"
6话 / 1999年5月25日 "
原书·原书使,5.4,(253人评分),4492,"
12话 / 2018年1月11日 "
精灵宝可梦：美洛耶塔的闪亮音乐会,6.6,(24人评分),,"
2012年7月14日 "
メンヘラ歩理のヤまないおねだり ～ヘッドホンは はずせない～,4.1,(55人评分),4554,"
2话 / 2017-06-30 / 股野龍三 / 呀龍 "
青鸟,,(少于10人评分),,"
26话 / 1980-01-09 / 笹川ひろし / モーリス・メーテルリンク / 芦田豊雄 "
梅德尔传奇,,(少于10人评分),,"
2话 / 2000年12月13日 "
萌娘商社,,(少于10人评分),,"
3话 / 2003-12-19 "
宇宙小毛球,6.8,(80人评分),2101,"
74话 / 1995年10月3日 / 藤子·F·不二雄 "
幻影少年,6.1,(325人评分),3967,"
24话 / 2008年4月7日 / 紅優 / 空廼カイリ / 須賀重行 "
物怪,8.3,(1905人评分),84,"
12话 / 2007年7月12日 "
灵能百分百,7.8,(2655人评分),337,"
12话 / 2016年7月11日 / 立川譲 / ONE（小学館「マンガワン」連載中） "
路人超能100 REIGEN～不为人知的奇迹灵能者～,7.0,(107人评分),1750,"
1话 / 2018年3月18日 "
灵能百分百 第二季,,(少于10人评分),,"
立川譲 / ONE（小学館「マンガワン」連載） / 亀田祥倫 "
桃剑,5.0,(279人评分),4605,"
12话 / 2014年7月8日 "
装甲兵天使,,(少于10人评分),,"
6话 / 1993年2月25日 / 北爪宏幸 / 北爪宏幸 "
驰风！赛艇王,,(少于10人评分),,"
25话 / 2004年1月10日 "
驰风！赛艇王V,,(少于10人评分),,"
25话 / 2004年7月3日 "
モンキー・パンチ 漫画活動大写真,,,,"
12话 / 2004-8-1 "
怪物弹珠,5.4,(33人评分),,"
14话 / 2015年10月10日 / モンスターストライク "
怪物弹珠 THE MOVIE 前往起始之地,,(少于10人评分),,"
2016年12月10日 "
怪物弹珠 第二季,6.1,(10人评分),,"
23话 / 2017年4月1日 / モンスターストライク "
怪物弹珠 第二季 消失的宇宙篇,,(少于10人评分),,"
13话 / 2017年10月7日 "
怪物弹珠 第2期,6.2,(13人评分),,"
52话 / 2016年3月26日 / モンスターストライク "
怪物猎人物语 RIDE ON,5.9,(17人评分),,"
75话 / 2016年10月2日 "
怪物农场～通向传说的道路～,,(少于10人评分),,"
25话 / 2000-04-01 "
怪物农场 ～圆盘石的秘密～,,(少于10人评分),,"
48话 / 1999-04-17 "
モンスター・ハイ こわイケガールズ,,,,"
8话 / 2014年10月22日 "
魔物娘的同居日常,6.4,(823人评分),3554,"
12话 / 2015年7月7日 / 吉原達矢 / オカヤド / 砂川貴哉 "
魔物娘的同居日常 OAD,6.2,(88人评分),3226,"
2话 / 2016年11月12日 "
达太喵的偶像宣言,,(少于10人评分),,"
5话 / 2017年6月14日 / 出井京渡 / モンスターストライク "
飞虎奇兵,,,,"
52话 / 1994-04-02 / 今沢哲男 / マルコ・パゴット、ジー・パゴット / マルコ・パゴット、新谷憲 "
怪物猎人日记 岌岌可危的猫猫村 ☆猫猫千钧一发☆,6.8,(185人评分),2244,"
10话 / 2010年8月5日 / カプコン「モンスターハンター」シリーズ "
怪物猎人日记 岌岌可危的猫猫村G,7.0,(151人评分),1774,"
13话 / 2011年7月1日 / カプコン「モンスターハンター」シリーズ "
暴力宇宙海贼,7.4,(1047人评分),1049,"
26话 / 2012年1月7日 "
暴力宇宙海贼 剧场版 亚空的深渊,7.3,(237人评分),1136,"
2014年2月22日 "
ヤれる子! 電車エッチ,4.9,(43人评分),,"
2话 / 2017-04-04 "
ヤスジのポルノラマ やっちまえ!!,,,,"
1971年9月24日 "
小讨厌,7.6,(49人评分),,"
170话 / 1992-08-24 "
小双侠,,(少于10人评分),,"
62话 / 2008年1月14日  "
呆呆王的一天,,,,"
2000-01-01 "
ヤバい! ―復讐・闇サイト―,5.8,(122人评分),3966,"
2话 / 2014年2月28日 "
永远的大和号,8.0,(11人评分),,"
1980年8月2日 "
魔天战神,7.1,(10人评分),,"
37话 / 1994年4月9日 "
魔天战神 OVA,,(少于10人评分),,"
2话 / 1995年11月22日 "
完美小姐进化论,6.4,(529人评分),3525,"
25话 / 2006年10月3日 / ワタナベシンイチ / はやかわともこ（讲谈社“别册フレンド”连载） / 佐久间康子 "
向山进发,7.0,(1001人评分),1996,"
13话 / 2013年1月2日 / 山本裕介 / しろ / 松尾祐輔 "
向山进发 回忆的礼物,7.6,(115人评分),823,"
2话 / 2017年10月28日 "
向山进发 第三季,,(少于10人评分),,"
13话 / 2018年7月 "
向山进发 第二季,7.4,(584人评分),1024,"
24话 / 2014年7月9日 / 山本裕介 / しろ / 松尾祐輔 "
暗与帽子与书之旅人,6.8,(522人评分),2461,"
13话 / 2003年10月8日 / 山口祐司 / ROOT(オービット) / 西田亜沙子 "
无节操☆Bitch社,,,,"
2018-09-21 "
ヤンキー烈風隊,,,,"
6话 / 1989/03/17 / 今沢哲男 / もとはしまさひで "
青年黑杰克,6.3,(634人评分),3698,"
12话 / 2015年10月1日 / 手塚治虫、田畑由秋、大熊ゆうご "
ヤングハーロックを追え! コスモウォーリアー零外伝,,,,"
2话 / 2002-07-05 / 松本零士、横田和善 / 松本零士 / 増永計介 "
ヤン坊ニン坊トン坊,,,,"
39话 / 1995-04-05 / 原征太郎 / Walter de la Mare、飯沢匡（翻译） / 須田正己 "
ヤーリマクイーン,6.3,(12人评分),,"
1话 / 2000-06-25 "
小白角,,(少于10人评分),,"
1981年3月14日 / 平田敏夫 "
小白角 魔法岛,,(少于10人评分),,"
1983年7月16日 "
ユフィンとエッチ,7.3,(37人评分),,"
2015年7月2日 "
ユラユラすいぞくかん,,,,"
100话 / 2017年7月24日 / STUDY優作 / MMDGP "
尤利西斯 贞德与炼金骑士,,,,"
春日みかげ "
百合熊风暴,6.9,(1124人评分),2302,"
12话 / 2015年1月5日 / 幾原邦彦 / イクニゴマモナカ "
祈愿物语,6.4,(13人评分),,"
1995年3月18日 "
祈愿物语 记忆中的你,,(少于10人评分),,"
1话 / 1994年7月20日 "
乌托邦,6.5,(188人评分),3063,"
1话 / 2014年2月26日 "
冰上的尤里,7.2,(1122人评分),1338,"
12话 / 2016年10月5日 / 山本沙代 "
冰上的尤里 剧场版,,,,"
"
横滨购物纪行,7.3,(182人评分),1222,"
2话 / 1998年5月21日 "
横滨购物纪行 -Quiet Country Cafe-,7.2,(132人评分),1513,"
2话 / 2002年12月18日 "
缘之空,6.3,(3417人评分),3826,"
12话 / 2010年10月4日 / 高橋丈夫 / Sphere / 神本兼利 "
军火女王,7.3,(2551人评分),1223,"
12话 / 2012年4月10日 / 高橋慶太郎 "
军火女王 PERFECT ORDER,7.3,(1728人评分),1320,"
12话 / 2012年10月9日 "
ヨーヨーの猫つまみ,,,,"
130话 / 1992-03-30 "
荔枝DE光之俱乐部,5.8,(258人评分),4205,"
8话 / 2012年10月1日 "
骑乘挑战,7.2,(99人评分),1375,"
1话 / 1989年2月22日 "
卡片斗士翔,,(少于10人评分),,"
51话 / 2008年10月5日 "
幸运逻辑,5.3,(257人评分),4547,"
12话 / 2016年1月9日 / 千明孝一 / Septpia / 葵玲、熊谷勝弘 "
Ragnastrike Angels,5.8,(294人评分),4243,"
12话 / 2016-04-02 / 和田純一 / 庄司竜也／Dingo・Aniplex Mobile / 今西亨 "
最终流放-银翼的飞梦 Over the wishes,6.4,(26人评分),,"
2016年2月6日 / 高橋幸雄 "
最终流放-银翼的飞梦-,6.6,(1033人评分),2951,"
23话 / 2011年10月7日 / 千明孝一 "
最终幻想VII 最终密令,6.6,(114人评分),2605,"
1话 / 2005年9月14日 "
最后的休止符 无止境的螺旋物语,6.4,(17人评分),,"
12话 / 2018年4月11日 / 高橋みか "
ラディアン,,,,"
2018年10月 "
ラピスリライツ ～この世界のアイドルは魔法が使える～,,,,"
"
ラブesエム THE ANIMATION,5.2,(78人评分),4277,"
1话 / 2014/05/30 / Noesis "
恋爱情结,7.6,(468人评分),722,"
24话 / 2007年4月7日 / 宇田鋼之介 / 中原アヤ "
纯情房东俏房客,7.2,(680人评分),1540,"
27话 / 2000年4月19日 / 岩崎良明 / 赤松健 "
纯情房东俏房客 Again,6.9,(143人评分),2075,"
3话 / 2002年1月26日 / 岩崎良明 / 赤松健 "
声优白皮书,6.7,(33人评分),,"
25话 / 2006年4月4日 "
ラブビッチ～優しい女…～,5.6,(49人评分),,"
1话 / 2011/12/16 "
对小夜花永远的爱,5.9,(10人评分),,"
1话 / 2001/09/21 "
ラブマシン アニマイド娼婦23号,,(少于10人评分),,"
2话 / 2002/05/03 "
Love Live! OVA,6.3,(443人评分),3559,"
1话 / 2013年11月27日 "
Love Live!,7.1,(3188人评分),1831,"
13话 / 2013年1月6日 / 京極尚彦 / 矢立肇 "
Love Live! 第二季,7.2,(2414人评分),1519,"
13话 / 2014年4月6日 "
Love Live! 剧场版,7.2,(873人评分),1552,"
1话 / 2015年6月13日 "
Love Live! Sunshine!!,6.4,(1015人评分),3428,"
13话 / 2016年7月2日 / 酒井和男 / 矢立肇 / 室田雄平 "
Love Live! Sunshine!! 剧场版,,,,"
"
Love Live! Sunshine!! 第二季,6.3,(403人评分),3664,"
13话 / 2017年10月7日 "
ラブリデイ～僕と彼女の七日間～,5.2,(46人评分),,"
1话 / 2012/03/23 "
可爱系列,,(少于10人评分),,"
2话 / 1985-07-01 "
ラブ・ポジション ハレー伝説,,(少于10人评分),,"
1话 / 1985.12.16 "
爱米 -WE LOVE RICE-,4.4,(30人评分),,"
12话 / 2017年4月5日 "
爱米 -WE LOVE RICE- 第二季,5.1,(14人评分),,"
12话 / 2017年10月6日 "
波子汽水,6.3,(134人评分),3213,"
12话 / 2005年10月10日 "
ラララ ララちゃん 【シリーズ４】,,,,"
2018年冬 / うもとゆーじ "
ランサイクル,,(少于10人评分),,"
2016-07-09 "
内衣办公室,7.4,(302人评分),1080,"
3话 / 2003年7月24日 "
内衣战士玫瑰蝴蝶,5.7,(20人评分),,"
1话 / 2003年4月25日 "
兰斯01 寻找小光,7.0,(273人评分),1989,"
4话 / 2014年12月26日 "
枪与假面舞会,4.6,(299人评分),4630,"
12话 / 2015年10月1日 "
封闭的神秘大地,,(少于10人评分),,"
2话 / 1996年6月21日 "
红花侠影,,(少于10人评分),,"
39话 / 1975年4月4日 "
翼神传说,7.7,(843人评分),474,"
26话 / 2002年1月21日 / 出渕裕 / BONES、出渕裕 / 菅野宏紀 "
翼神传说 多元变奏曲,7.3,(268人评分),1264,"
2003年4月19日 / 京田知己 / BONES、出渕裕 / 菅野宏紀 "
翼神传说 间奏曲「她与她自己」,6.0,(62人评分),3273,"
1话 / 2003年8月7日 / 京田知己 / BONES、出渕裕 / 菅野宏紀 "
爱吃拉面的小泉同学,6.5,(747人评分),3391,"
12话 / 2018年1月4日 / 鳴見なる「ラーメン大好き小泉さん」（竹書房刊） "
リアルエロゲシチュエーション！ THE ANIMATION,6.2,(64人评分),2937,"
2话 / 2018-01-26 / 小原和大 / 自宅すたじお「リアルエロゲシチュエーション！」 "
リカちゃん ふしぎな魔法のリング,,(少于10人评分),,"
2话 / 1991年8月30日 "
リカちゃんとヤマネコ 星の旅,,(少于10人评分),,"
 1话 / 1998年 / 芝山努 / 高田明美 "
リカちゃんの日曜日,,(少于10人评分),,"
1话 / 1992/07/21 / 高田明美 "
竖笛与双肩书包 OAD,6.6,(180人评分),2798,"
2话 / 2012年7月17日 "
竖笛与双肩书包,6.5,(954人评分),3206,"
13话 / 2012年1月5日 / 東屋めめ "
竖笛与双肩书包 3☆,6.4,(357人评分),3408,"
12话 / 2013年7月1日 "
竖笛与双肩书包 2♪,6.7,(575人评分),2740,"
13话 / 2012年4月3日 / 東屋めめ "
天堂餐馆,7.3,(368人评分),1311,"
11话 / 2009年4月8日 / 加瀬充子 / オノ・ナツメ "
莉兹与青鸟,8.7,(11人评分),,"
2018年4月21日 / 山田尚子 / 武田綾乃（宝島社文庫「響け！ユーフォニアム 北宇治高校吹奏楽部、波乱の第二楽章」） / 西屋太志 "
Resort BOIN,6.9,(208人评分),2060,"
3话 / 2007年12月25日 "
莉塔和无名小狗,,,,"
26话 / 2010年11月1日 / Jean-Philippe Arrou-Vicnod "
小魔女学园,7.6,(2622人评分),553,"
25话 / 2017年1月8日 / 吉成曜 / TRIGGER／吉成曜 "
小魔女学园,7.7,(1359人评分),495,"
1话 / 2013年3月2日 / 吉成曜 / 吉成曜 "
小魔女学园 魔法游行,7.7,(1159人评分),491,"
1话 / 2015年7月3日 "
Little Busters! EX,7.5,(767人评分),873,"
8话 / 2014年1月29日 "
Little Busters! OVA,6.9,(389人评分),2087,"
1话 / 2013年8月28日 "
Little Busters!,7.0,(2227人评分),1951,"
26话 / 2012年10月6日 "
Little Busters! ～Refrain～,7.5,(1414人评分),795,"
13话 / 2013年10月5日 "
リトルモニカ物語,5.7,(31人评分),,"
2话 / 2002/04/05 / 薩摩屋蒸気 / 薩摩屋蒸気 "
リトル・チャロ東北編,,,,"
12话 / 2012年4月7日 "
リトル・ルルとちっちゃい仲間,,,,"
27话 / 1976-10-03 "
リネア〜モネの庭で〜,,,,"
1话 / 1994年10月1日 "
重生之月Divergence,,(少于10人评分),,"
1话 / 2005/11/23 "
蓝色乐章,5.6,(21人评分),,"
3话 / 2000年6月23日 "
蓝宝石王子,,(少于10人评分),,"
1999年12月4日 "
蓝宝石王子,7.0,(16人评分),,"
52话 / 1967年4月2日 "
莉安传说,5.9,(20人评分),,"
2话 / 1986年7月14日 "
轻松熊与薰,,,,"
13话 / 2019年春 / 小林雅仁 "
莉莉和青蛙和弟弟,6.2,(21人评分),,"
1话 / 2006年8月26日 / 吉成郁子（原題は「リリと三つの袋と（弟）」） "
莉露莉露妖精莉露 3期,,,,"
2018年7月  "
莉露莉露妖精莉露～妖精之门～,6.8,(10人评分),,"
59话 / 2016年2月6日 / 五城桜(菱田正和) / サンリオ・セガトイズ / 山口仁七 "
莉露莉露妖精莉露～魔法之镜～,,(少于10人评分),,"
51话 / 2017年4月7日 / 五城桜(菱田正和)、今中菜々 "
拳王创世纪1,,(少于10人评分),,"
12话 / 2004年10月6日 "
拳王创世纪1 日美决战篇,,(少于10人评分),,"
12话 / 2006年4月6日 "
拳王创世纪1 世界大会篇,,(少于10人评分),,"
6话 / 2011年4月10日 / 車田正美 "
拳王创世纪1 影道篇,,(少于10人评分),,"
6话 / 2010年4月2日 "
高达之环,6.0,(33人评分),,"
2009年8月21日 "
圣光之翼,5.4,(51人评分),3838,"
6话 / 2005年12月10日 / 富野由悠季 / 富野由悠季 "
人狼暗号1951,5.3,(67人评分),4096,"
1话 / 2016年10月22日 / 羽木遼人 "
鲁道鲁夫与易白易阿特那,,(少于10人评分),,"
2016年8月6日 / 斉藤洋 "
巨人鲁纳~1万年的秘密~,,,,"
2017-06-05 / 西健一 "
露娜蒂克之夜,,(少于10人评分),,"
3话 / 1996年9月21日 "
鲁邦三世,,(少于10人评分),,"
10话 / 2012年12月19日 "
ルパンは今も燃えているか？,,,,"
"
鲁邦三世,7.9,(312人评分),373,"
26话 / 2015年8月30日（意大利） / 横堀久雄 "
鲁邦三世 1美元的战争,7.4,(33人评分),,"
1话 / 2000年7月28日 "
鲁邦三世 第一期,7.8,(86人评分),591,"
23话 / 1971年10月24日 / モンキー・パンチ "
鲁邦三世 第二期,8.2,(28人评分),,"
155话 / 1977年10月3日 "
鲁邦三世：DEAD OR ALIVE,7.3,(39人评分),,"
1996年4月20日 "
鲁邦三世 初次交锋,7.7,(36人评分),,"
1话 / 2002年7月26日 "
鲁邦三世 绿VS红,7.4,(35人评分),,"
1话 / 2008年4月2日 "
鲁邦三世 Master File,7.3,(33人评分),,"
2012年03月28日 "
鲁邦三世 PART5,7.9,(37人评分),,"
2018年4月3日 / 矢野雄一郎 / モンキー・パンチ「ルパン三世」 / 横堀久雄 "
鲁邦三世 第三期,7.9,(17人评分),,"
50话 / 1984年3月3日 "
鲁邦三世 微风公主 ~ 被隐藏的空中都市,6.9,(65人评分),1875,"
1话 / 2013年11月15日 "
鲁邦三世 sweet lost night~魔法的神灯是噩梦的预感~,7.2,(20人评分),,"
1话 / 2008年7月25日 "
鲁邦三世：the Last Job,7.3,(36人评分),,"
1话 / 2010年2月12日 "
鲁邦三世 夺宝大作战,7.5,(28人评分),,"
1话 / 2003年8月1日 "
鲁邦三世：见鬼去吧！诺查丹玛斯,7.3,(38人评分),,"
1995年4月22日 "
鲁邦三世 通往恶魔岛,7.1,(21人评分),,"
1话 / 2001年8月3日 "
鲁邦三世 意大利游戏,7.5,(100人评分),1002,"
1话 / 2016年1月8日 "
鲁邦三世：卡里奥斯特罗城,7.9,(287人评分),383,"
1979年12月15日 / 宮崎駿 "
鲁邦三世 七日狂想曲,7.2,(23人评分),,"
1话 / 2006年9月8日 "
鲁邦三世 暮色双子星座的秘密,6.9,(24人评分),,"
1话 / 1996年8月2日 "
鲁邦三世：拿破仑词典争夺战,6.9,(28人评分),,"
1话 / 1991年8月9日 "
鲁邦三世：追寻哈里毛的宝藏,6.8,(28人评分),,"
1话 / 1995年8月4日 "
鲁邦三世：拜拜了自由女神·危机一刻,7.0,(32人评分),,"
1话 / 1989年4月1日 "
鲁邦三世：巴比伦黄金传说,7.0,(37人评分),,"
1985年7月13日 "
鲁邦三世 pilot film,7.3,(44人评分),,"
1969 / 大隅正秋 / モンキー・パンチ / 芝山努 "
鲁邦三世：海明威手稿之谜,7.0,(31人评分),,"
1话 / 1990年7月20日 "
鲁邦三世VS复制人,7.4,(42人评分),,"
1978年12月16日 "
鲁邦三世 鲁邦暗杀指令,7.2,(25人评分),,"
1话 / 1993年7月23日 "
鲁邦三世：俄罗斯之恋,6.8,(28人评分),,"
1话 / 1992年7月24日 "
鲁邦三世：沃尔特P38,7.5,(36人评分),,"
1话 / 1997年8月1日 "
