text,rate,number,rank,inform_tip 
爱情泡泡糖,6.2,(142人评分),3497,"
13话 / 2004年10月2日 "
星际海盗,6.0,(78人评分),3498,"
12话 / 2006年7月3日 / 野中卓也 / ufotable "
戦乙女ヴァルキリー2,5.8,(57人评分),3499,"
3话 / 2008/09/26 "
创圣的大天使,6.4,(596人评分),3500,"
26话 / 2005年4月5日 / 河森正治 / 河森正治 / 藤川太 "
我与美咲老师,6.0,(90人评分),3501,"
1话 / 2017-04-28 "
兄弟战争OVA,6.0,(84人评分),3502,"
2话 / 2014年12月19日 "
超级机器人大战OG -The inspector-,6.3,(278人评分),3503,"
26话 / 2010-10-01 / 大張正己 / SR Produce Team "
旋风管家 Cuties,6.4,(708人评分),3504,"
12话 / 2013年4月8日 / 畑健二郎 "
新・最終痴漢電車,5.8,(59人评分),3505,"
3话 / 2004/08/25 "
革命机Valvrave,6.4,(2291人评分),3506,"
12话 / 2013年4月11日 "
祝福的钟声 OVA,6.2,(175人评分),3507,"
1话 / 2011年3月30日 "
ドロップアウト,6.1,(121人评分),3508,"
2话 / 2016/02/26 "
魔法少女什么的已经够了啦。,6.4,(675人评分),3509,"
12话 / 2016年1月11日 / 双見酔 "
破天荒游戏,6.3,(214人评分),3510,"
10话 / 2008年1月4日 "
驱魔少年 HALLOW,6.3,(273人评分),3511,"
13话 / 2016年7月4日 / 星野桂 "
姐姐来了,6.4,(817人评分),3512,"
13话 / 2014年1月8日 / 安西理晃 "
Fate/EXTRA Last Encore,6.4,(664人评分),3513,"
13话 / 2018年1月27日 "
魔界天使 第二季,5.9,(74人评分),3514,"
4话 / 2007-05-25 "
黑岩射手,6.4,(2220人评分),3515,"
1话 / 2010年7月24日 / 吉岡忍 / huke / 松尾祐輔 "
温泉巡礼,6.1,(98人评分),3516,"
1话 / 2012年11月28日 "
V.G.NEO THE ANIMATION,5.9,(71人评分),3517,"
3话 / 2004-02-25 "
妖怪名单,5.9,(76人评分),3518,"
18话 / 2014年12月12日 / 李豪凌 / 糖人家 "
僵尸借贷,6.4,(571人评分),3519,"
13话 / 2007年7月3日 / 西森章 / PEACH-PIT / 佐藤千春 "
漂亮爸爸,6.3,(241人评分),3520,"
2话 / 2008年1月25日 / 愚痴蓝 / 高城リョウ "
三丽鸥男子,5.8,(64人评分),3521,"
12话 / 2018年1月6日 "
輪罠（わな）～白濁まみれの放課後～,6.1,(112人评分),3522,"
2话 / 2011年2月25日 "
从很久以前就喜欢你了。～告白实行委员会～,6.3,(355人评分),3523,"
2016-04-23 / 柳沢テツヤ / HoneyWorks "
YU-NO,5.8,(58人评分),3524,"
4话 / 1998/10/23 / エルフ "
完美小姐进化论,6.4,(529人评分),3525,"
25话 / 2006年10月3日 / ワタナベシンイチ / はやかわともこ（讲谈社“别册フレンド”连载） / 佐久间康子 "
在下坂本，有何贵干？,6.4,(3158人评分),3526,"
13话 / 2016年4月7日 / 高松信司 / 佐野菜見『坂本ですが？』（KADOKAWA「ハルタ」連載） "
第一次的Gal OAD,5.8,(62人评分),3527,"
1话 / 2017年12月26日 / 植野メグル "
浮浮啾啾,6.2,(130人评分),3528,"
1话 / 2012年3月19日 / 川又浩 "
剧场版 精灵宝可梦超级愿望—最终章—：神速的盖诺赛克特 超梦觉醒,6.2,(148人评分),3529,"
日本：2013-07-13、台湾：2013-08-16、美国：2013-10-19（Cartoon Network）等 "
あらいめんとゆーゆー THE ANIMATION,5.7,(54人评分),3530,"
2话 / 2008-02-29 "
SHUFFLE!,6.4,(731人评分),3531,"
24话 / 2005年7月7日 "
吸血鬼骑士 Guilty,6.4,(1005人评分),3532,"
13话 / 2008年10月6日 / 樋野まつり（白泉社　「月刊LaLa」连载中） "
半田君,6.4,(441人评分),3533,"
12话 / 2016年7月7日 / 吉野五月（ヨシノサツキ） "
独蛾～THE ANIMATION～,6.1,(121人评分),3534,"
4话 / 2009-06-26 "
姐姐的妄想日记OAD,6.1,(128人评分),3535,"
3话 / 2014年9月18日 "
ましゅまろ★いもうと★さっきゅばす★,5.9,(74人评分),3536,"
2话 / 2016-03-18 / 雷火剣 "
山姫の実,5.8,(56人评分),3537,"
3话 / 2009年7月25日 "
无畏魔女,6.4,(446人评分),3538,"
12话 / 2016年10月5日 / 島田フミカネ&Projekt World Witches "
OPPAI ライフ,5.8,(59人评分),3539,"
2话 / 2008年10月10日 / ブルーゲイル "
淫落的血族2,6.3,(320人评分),3540,"
2话 / 2011年7月29日 "
铁拳：血之复仇,6.1,(125人评分),3541,"
2011年9月3日 "
新网球王子,6.4,(669人评分),3542,"
13话 / 2012年1月4日 "
名侦探柯南 来自伦敦的秘密指令,6.3,(277人评分),3543,"
1话 / 2011年6月23日 "
东月西阳,5.8,(58人评分),3544,"
17话 / 2004年6月30日 "
愛妻日記,5.7,(55人评分),3545,"
1话 / 2010/12/22 / 斉藤道三 / ORCSOFT「愛妻日記」 "
魔法老师涅吉！,6.3,(346人评分),3546,"
26话 / 2005年1月5日 "
奴隶兔与安东尼,6.2,(162人评分),3547,"
1话 / 2013年11月29日 / 荒木英樹 / 赤月みゅうと "
文豪野犬,6.4,(1171人评分),3548,"
12话 / 2016年4月6日 / 五十嵐卓哉 / 朝霧カフカ・春河35「文豪ストレイドッグス」（ヤングエース / KADOKAWA） "
小鲤鱼历险记,6.0,(93人评分),3549,"
52话 / 2007 "
探索者的目标,6.1,(106人评分),3550,"
1话 / 2012年2月29日 / やまねあやの "
MM一族,6.4,(1439人评分),3551,"
12话 / 2010年10月2日 / 松野秋鸣（“MM一族!”シリーズ MF文库J／メディアファクトリー刊） "
悪の女幹部 フルムーンナイト,5.9,(79人评分),3552,"
2012-12-21 "
黑魔女学园,6.3,(222人评分),3553,"
60话 / 2012年4月4日 / 石崎洋司 "
魔物娘的同居日常,6.4,(823人评分),3554,"
12话 / 2015年7月7日 / 吉原達矢 / オカヤド / 砂川貴哉 "
星星公主,6.0,(86人评分),3555,"
13话 / 2003年7月7日 / 鬼頭莫宏 "
恐怖！僵尸猫,5.8,(60人评分),3556,"
52话 / 2015年10月1日 / カナヘイ "
爆音少女!!,6.3,(323人评分),3557,"
12话 / 2016年4月4日 / 西村純二 / おりもとみまな（秋田書店「ヤングチャンピオン烈」連載） / 杉本功、仁井学 "
鬼眼狂刀,6.3,(404人评分),3558,"
26话 / 2002年7月1日 / 西村純二 / 上条明峰 "
Love Live! OVA,6.3,(443人评分),3559,"
1话 / 2013年11月27日 "
有你的小镇 OAD,6.1,(131人评分),3560,"
2话 / 2014年1月17日 "
伯爵与妖精,6.4,(549人评分),3561,"
12话 / 2008年10月7日 / 谷瑞恵（集英社「コバルト文庫」） / 藤井まき "
レジデンス,5.9,(75人评分),3562,"
3话 / 2017/05/12 "
独占我的英雄,6.3,(236人评分),3563,"
12话 / 2017年7月8日 / ありいめめこ（月刊「gateau」連載/一迅社） "
12岁。小小的胸口心跳加速 第二季,6.2,(138人评分),3564,"
12话 / 2016年10月3日 / まいた菜穂「12歳。」（ちゃお / 小学館） "
きみはぐ,5.8,(66人评分),3565,"
2话 / 2009-05-25 "
东京喰种,6.4,(3785人评分),3566,"
12话 / 2014年7月3日 / 石田スイ "
尸体派对 Tortured Souls,6.4,(918人评分),3567,"
4话 / 2013年7月24日 / 岩永彰 / 祁答院慎 / 田中誠輝 "
同人WORK,6.2,(177人评分),3568,"
12话 / 2007年7月3日 / 八谷賢一 / ヒロユキ (芳文社「まんがタイムきらら」連載) / きみしま幾智 "
ペットライフ テンゴロ編,6.0,(92人评分),3569,"
1话 / 2011/12/16 / 咲建郁生 / ゆっけ兄 "
名侦探柯南 来自阿笠的挑战书！阿笠VS柯南&少年侦探团,6.2,(179人评分),3570,"
1话 / 2007 "
オトメ＊ドメイン THE ANIMATION,6.0,(104人评分),3571,"
2017年9月29日 / 『オトメ＊ドメイン』（ぱれっとクオリア） "
境界的彼方 -I'LL BE HERE- 过去篇,6.4,(726人评分),3572,"
2015年3月14日 "
火影忍者剧场版 木叶大运动会,6.3,(269人评分),3573,"
2004年8月21日 "
ガーデン THE ANIMATION,6.1,(142人评分),3574,"
2话 / 2013/04/26 "
月歌,6.2,(201人评分),3575,"
13话 / 2016年7月6日 / ふじわら（ムービック） "
品酒要在成为夫妻后,6.4,(689人评分),3576,"
13话 / 2017年10月3日 / クリスタルな洋介「お酒は夫婦になってから」（小学館「やわらかスピリッツ」連載中） "
なりゆき→パパ活GIRLS!! THE ANIMATION,5.7,(59人评分),3577,"
2018-02-23 / クレージュエース / 伊乃 "
Happiness Charge 光之美少女!,6.2,(179人评分),3578,"
49话 / 2014年2月2日 "
HEROMAN,6.3,(280人评分),3579,"
26话 / 2010年4月1日 / 難波日登志 / スタン・リー(Stan Lee) / コヤマシゲト "
POP IN Q,6.0,(94人评分),3580,"
1话 / 2016年12月23日 "
プリーズ・○○○・ミー！,6.2,(152人评分),3581,"
2话 / 2012-04-27 / プリーズ・レ○プ・ミー！（CLOCKUP） "
东京喰种 JACK,6.3,(238人评分),3582,"
1话 / 2015年9月30日 / 嶌田惣一 / 石田スイ / 三輪和宏 "
暗夜起源,6.0,(84人评分),3583,"
24话 / 2006年7月29日 / 竹内啓雄 / 飯田譲治 "
公立海老栖川高校天闷部 OAD,6.2,(165人评分),3584,"
1话 / 2013年1月26日 "
增血鬼果林,6.2,(214人评分),3585,"
24话 / 2005年11月3日 / 木村真一郎 / 影崎由那 / 中山由美 "
超级机器人大战OG 圣战,6.2,(191人评分),3586,"
26话 / 2006-10-04 / 角銅博之 / SRプロデュースチーム / 池田裕治 "
百花缭乱 SAMURAI GIRLS,6.4,(1036人评分),3587,"
12话 / 2010年10月3日 / KOBUN / すずきあきら「百花缭乱」（HJ文库／Hobby JAPAN） / 宮澤努 "
好色女教师,6.1,(132人评分),3588,"
2话 / 2004/11/26 / 桶澤尚（水野和則） / 柴田京実 / 日野国芳 "
喧哗番长 乙女 Girl Beats Boys,5.8,(69人评分),3589,"
12话 / 2017年4月12日 / 齋藤徳明 / まじろ、矢野茜(副人设) "
Innocent Blue,6.1,(119人评分),3590,"
2话 / 2005年11月25日 "
巨乳人妻女教师催眠,6.1,(117人评分),3591,"
2话 / 2016/01/22 / 雷火剣 "
天国少女,6.1,(145人评分),3592,"
39话 / 2009年4月5日 / 今千秋（第1话-第23话）→亀垣一（第24话-第39话） / 樹なつみ / 楠本祐子 "
金正恩奇遇记,5.8,(67人评分),3593,"
4话 / 2012-05-09 "
BUDDY COMPLEX,6.3,(710人评分),3594,"
13话 / 2014年1月5日 "
清恋,6.4,(1213人评分),3595,"
12话 / 2017年1月5日 "
姉汁 THE ANIMATION～白川三姉妹におまかせ～,6.2,(154人评分),3596,"
2话 / 2006-12-22 / アトリエかぐや  "
秘湯めぐり 隠れ湯,6.1,(130人评分),3597,"
2话 / 2010/12/03 "
我的妹妹是「大阪大妈」,6.3,(464人评分),3598,"
12话 / 2012年12月21日 "
Sacred Seven,6.4,(791人评分),3599,"
12话 / 2011年7月2日 "
催眠学園,5.7,(53人评分),3600,"
2话 / 2008年8月8日 "
薄樱鬼 碧血录,6.4,(609人评分),3601,"
 10话 / 2010年10月2日 / 山崎理 / オトメイト（アイディアファクトリー／デザインファクトリー） / 中嶋敦子 "
天上天下,6.3,(432人评分),3602,"
24话 / 2004年4月1日 / 大暮維人 / 梅原隆弘 "
青春歌舞伎,6.1,(135人评分),3603,"
12话 / 2017年4月6日 / 米田和弘 / 榎田尤利 (角川文庫刊) / まじろ "
情热传说～导师的黎明～,6.3,(330人评分),3604,"
2话 / 2014年12月30日 "
那年那兔那些事儿 第二季,6.1,(149人评分),3605,"
12话 / 2015年10月9日 / 逆光飞行 "
高达创形者,5.7,(54人评分),3606,"
25话 / 2018年4月3日 / 綿田慎也 "
最终幻想VII：通往笑容之路 丁塞尔篇,6.1,(141人评分),3607,"
1话 / 2009年4月16日 "
フルエルクチビル,5.9,(88人评分),3608,"
2话 / 2014/04/25 / 犬 "
尸姬 赫,6.3,(531人评分),3609,"
13话 / 2008年10月2日 / むらた雅彦 / 赤人義一 (月刊「少年ガンガン」) / 久保田誓、貞方希久子 "
午睡公主～我不为人知的故事～,6.2,(171人评分),3610,"
1话 / 2017年3月18日 / 神山健治 / 神山健治 "
学园天堂,6.2,(227人评分),3611,"
13话 / 2006年4月1日 / ひいろゆきな / Spray / 中山由美 "
洲崎西 THE ANIMATION,6.3,(559人评分),3612,"
12话 / 2015年7月8日 / 文化放送 超！A＆G＋『洲崎西』 / 清水祐実 "
ONE～辉之季节～ True Stories,6.2,(194人评分),3613,"
3话 / 2003年11月21日 / ふくもとかん / tactics / 佐藤淳 "
炎の孕ませ同級生,5.9,(78人评分),3614,"
2话 / 2008/12/25 / 雷火剣 / SQUEEZ "
橘色奇迹,6.3,(465人评分),3615,"
13话 / 2016年7月3日 / 浜崎博嗣 / 高野苺 (双葉社「月刊アクション」連載) / 結城信輝 "
聖ブリュンヒルデ学園 少女騎士団と純白のパンティ THE ANIMATION,6.1,(131人评分),3616,"
2014年12月5日 "
中国惊奇先生,6.2,(164人评分),3617,"
63话 / 2014年2月28日 / 李豪凌 / 权迎升 "
每度！浦安铁筋家族,6.2,(180人评分),3618,"
24话 / 2014年7月6日 / 浜岡賢次 "
俘虏的枷锁 玷污处女们的淫乱之楔,6.0,(111人评分),3619,"
2话 / 2017-07-07 / わたせとしひろ / Guilty "
euphoria,6.3,(556人评分),3620,"
6话 / 2011年12月22日 / CLOCKUP "
猫咪日常,6.3,(508人评分),3621,"
12话 / 2017年1月8日 / 平池芳正 / たらばがに / 大島美和 "
魔法少女奈叶ViVid,6.3,(576人评分),3622,"
12话 / 2015年4月3日 "
宅饮。,6.3,(286人评分),3623,"
12话 / 2018年1月11日 / 火野遥人『たくのみ。』(小学館「マンガワン」連載中) "
黑色残骸,6.3,(804人评分),3624,"
26话 / 2016年4月7日 / 岡村天斎 / Snow Grouse "
姉汁2 THE ANIMATION～白川三姉妹におまかせ～,6.2,(246人评分),3625,"
2话 / 2010-11-26 "
十字架与吸血鬼 CAPU2,6.3,(621人评分),3626,"
13话 / 2008年10月1日 / 稲垣隆行 / 池田晃久 / 藤田まり子 "
加速世界 -加速的顶点-,6.3,(624人评分),3627,"
1话 / 2013年1月31日 "
鬼父2,6.3,(468人评分),3628,"
2话 / 2010年10月29日 "
初夏,5.7,(57人评分),3629,"
2话 / 2006年10月27日 / 岡尾貴洋 / HOOKSOFT / 内野明雄 "
人妻凌辱参観日,5.7,(56人评分),3630,"
2话 / 2005-02-25 "
六花的勇者,6.4,(1694人评分),3631,"
12话 / 2015年7月4日 "
约会大作战,6.4,(3331人评分),3632,"
13话 / 2013年4月5日 / 元永慶太郎 / 橘公司 / 石野聡 "
一骑当千 Extravaganza Epoch,6.1,(135人评分),3633,"
2话 / 2014年12月21日 "
石膏男孩,6.3,(895人评分),3634,"
12话 / 2016年1月8日 / 宅野誠起 "
地球队长,6.3,(658人评分),3635,"
25话 / 2014年4月5日 / 五十嵐卓哉 / BONES "
ChargeMan研,6.2,(193人评分),3636,"
65话 / 1974年4月1日 "
秋之回忆 OVA,5.7,(60人评分),3637,"
3话 / 2001年11月21日 / よこた和（横田和）（1巻）、岡崎ゆきお（岡崎幸男）（2・3巻） / KID "
机巧少女不会受伤,6.4,(2675人评分),3638,"
12话 / 2013年10月7日 "
小糊涂神,6.2,(181人评分),3639,"
81话 / 1998 "
雏子的笔记,6.3,(627人评分),3640,"
12话 / 2017年4月7日 / 喜多幡徹 / 三月 / 植田和幸；柳沢まさひで（辅助） "
死神剧场版 钻石星尘的反叛！另一个冰轮丸,6.3,(507人评分),3641,"
1话 / 2007年12月22日 / 阿部記之 / 久保帯人 / 工藤昌史  "
魔法少女伊斯卡,5.9,(88人评分),3642,"
3话 / 2010-04-24 "
银发的阿基多,6.2,(244人评分),3643,"
2006年1月7日 / 杉山慶一 / 緒方剛志 "
超级弹丸论破2.5 狛枝凪斗与世界的破坏者,6.2,(265人评分),3644,"
1话 / 2017年1月12日 "
法外制裁者 OAD,6.0,(100人评分),3645,"
3话 / 2012年12月17日 "
乳母,5.6,(51人评分),3646,"
2话 / 2004年4月9日 "
魔鬼恋人 OAD,5.8,(67人评分),3647,"
1话 / 2015年2月26日 "
绯色的欠片 第二章,6.0,(110人评分),3648,"
13话 / 2012年9月30日 / 「緋色の欠片」アイディアファクトリー／Design Factory "
ドキドキ母娘レッスン 〜教えて♪Hなお勉強〜,5.7,(58人评分),3649,"
2话 / 2007年4月25日 "
CLEAVAGE,5.9,(92人评分),3650,"
2话 / 2006/02/24 "
交响诗篇AO 少女之花,6.2,(191人评分),3651,"
1话 / 2012年9月20日 / 数井浩子 / BONES "
狂欢节,6.3,(898人评分),3652,"
13话 / 2013年4月3日 / 御巫桃也 "
光之美少女全明星 春之嘉年华♪,5.8,(77人评分),3653,"
1话 / 2015年3月14日 "
吟游默示录,5.8,(72人评分),3654,"
13话 / 2004年11月4日 "
美男高校地球防卫部LOVE！,6.3,(444人评分),3655,"
12话 / 2015年1月6日 / 馬谷くらり "
借金姉妹,5.8,(72人评分),3656,"
2话 / 2007/10/25 / Selen "
怪物王女,6.2,(286人评分),3657,"
26话 / 2007年4月12日 "
直入高潮 欢迎来到生粹庄,6.0,(107人评分),3658,"
1话 / 2015/04/24 "
乳色吐息,6.1,(154人评分),3659,"
2话 / 2014/05/30 / ごばん "
悠久持有者！OAD,5.7,(59人评分),3660,"
3话 / 2017年9月8日 / 赤松健 "
新体操（真）,5.9,(88人评分),3661,"
2话 / 2005年6月24日 "
School,5.9,(80人评分),3662,"
2话 / 2011年11月25日 "
巨乳トライ！ -短期集中乳揉みレッスン-,5.6,(55人评分),3663,"
1话 / 2014年9月19日 / マリン "
Love Live! Sunshine!! 第二季,6.3,(403人评分),3664,"
13话 / 2017年10月7日 "
催眠凌辱学園,5.8,(65人评分),3665,"
3话 / 2008/12/19 "
魔术快斗1412,6.3,(406人评分),3666,"
24话 / 2014年10月4日 / 緒方浩美 "
战姬绝唱SYMPHOGEAR,6.3,(1023人评分),3667,"
13话 / 2012年1月6日 "
女生万岁 second season,6.1,(169人评分),3668,"
13话 / 2005年1月27日 / あおきえい / まりお金田 "
火影忍者 特别篇 炎之中忍试验！鸣人VS木叶丸！！,6.0,(108人评分),3669,"
2011年6月30日 "
吸血鬼骑士,6.3,(1261人评分),3670,"
13话 / 2008年4月7日 "
独眼巨人少女斎枫～,6.2,(238人评分),3671,"
12话 / 2013年3月12日 "
魔界天使 第三季,5.7,(64人评分),3672,"
2话 / 2009-09-25 "
狼少女与黑王子,6.3,(636人评分),3673,"
12话 / 2014年10月5日 "
一骑当千 Dragon Destiny,6.3,(378人评分),3674,"
12话 / 2007年2月26日 / 大畑晃一 / 塩崎雄二（ワニブックス刊「月刊ComicGUM」連載中） / りんしん "
3D彼女,5.6,(56人评分),3675,"
12话 / 2018年4月3日 / 直谷たかし / 那波マオ「3D彼女 リアルガール」（講談社「KCデザート」刊） / 栗田聡美 "
神曲のグリモワール THE ANIMATION,5.9,(84人评分),3676,"
2话 / 2014/11/28 "
浪客剑心 新京都篇,6.2,(192人评分),3677,"
2话 / 2012年3月21日 / 萩原弘光 "
女皇之刃 叛乱,6.2,(319人评分),3678,"
12话 / 2012年4月3日 / ホビージャパン "
黑岩射手,6.4,(2477人评分),3679,"
8话 / 2012年2月2日 "
名侦探柯南 战栗的乐谱,6.3,(1363人评分),3680,"
1话 / 2008年4月19日 / 山本泰一郎 / 青山剛昌 / 須藤昌朋 "
东京喰种 PINTO,6.2,(196人评分),3681,"
1话 / 2015年12月25日 / 松林唯人 / 石田スイ・十和田シン「東京喰種トーキョーグール[日々]」（集英社「JUMP j-BOOKS」） / 栗原学、三輪和宏 "
德玛娜说少女,5.9,(85人评分),3682,"
2001年 / 吉浦康裕 "
デカくてエッチな俺の姉,5.9,(81人评分),3683,"
1话 / 2013年12月20日 / マリン "
火影忍者疾风传 剧场版 羁绊,6.3,(381人评分),3684,"
2008年8月2日 / 龟垣一 "
将国之天鹰星,6.2,(198人评分),3685,"
24话 / 2017年7月7日 / 古橋一浩 / カトウコトノ（講談社「月刊少年シリウス」連載） "
婚前忧郁症,5.9,(95人评分),3686,"
1话 / 2013-03-22 "
再来一次好吗?,5.8,(73人评分),3687,"
1话 / 2014年7月4日 "
大叔与棉花糖,6.3,(468人评分),3688,"
13话 / 2016年1月7日 / 佐々木勅嘉 / 音井れこ丸 "
热风海陆bushiroad,6.2,(371人评分),3689,"
1话 / 2013年12月31日 "
命运九重奏,6.2,(226人评分),3690,"
12话 / 2016年1月7日 "
武装炼金,6.2,(313人评分),3691,"
26话 / 2006年10月4日 / 加戸誉夫 / 和月伸宏 "
Active Raid -机动强袭室第八课-,6.3,(455人评分),3692,"
12话 / 2016年1月7日 / 秋田谷典昭 / 創通・フィールズ・flying DOG "
ヘルタースケルター～白濁の村～,6.1,(135人评分),3693,"
4话 / 2009年1月30日 / Guilty "
偶像大师 Live For You!,5.8,(73人评分),3694,"
1话 / 2008年2月28日 "
魍魎の贄,5.8,(73人评分),3695,"
2话 / 2012年12月21日 / Tinker Bell "
思春期少女,5.8,(75人评分),3696,"
2话 / 2008/03/28 "
"I""s 夏日物語",5.6,(56人评分),3697,"
2话 / 2002年12月9日 "
青年黑杰克,6.3,(634人评分),3698,"
12话 / 2015年10月1日 / 手塚治虫、田畑由秋、大熊ゆうご "
透明人間,5.6,(56人评分),3699,"
2话 / 2006/02/10 / 三村惣月 "
おしゃぶりアナウンサー,5.8,(68人评分),3700,"
1话 / 2014年5月23日 / マリン "
おっぱいハート～彼女はケダモノ発情期ッ!～,6.0,(101人评分),3701,"
2话 / 2011/10/28 / おっぱいハート～彼女はケダモノ発情期ッ!?～（BISHOP） "
死神剧场版 地狱篇,6.2,(322人评分),3702,"
1话 / 2010年12月4日 "
Happiness!,6.2,(224人评分),3703,"
12话 / 2006年10月5日 / 原博 / ういんどみる "
爆音少女!! OAD,6.0,(118人评分),3704,"
2话 / 2016年3月18日 "
噬神者,6.3,(928人评分),3705,"
13话 / 2015年7月12日 / 平尾隆之 / BANDAI NAMCO Entertainment Inc. / 清水慶太 "
高达创战者TRY,6.3,(565人评分),3706,"
25话 / 2014年10月8日 "
一骑当千 Great Guardians,6.2,(331人评分),3707,"
12话 / 2008年6月11日 / 大畑晃一 / 塩崎雄二（ワニブックス刊「月刊ComicGUM」連載中） / りんしん "
南镰仓高校女子自行车社,6.0,(128人评分),3708,"
12话 / 2017年1月6日 "
超昂閃忍ハルカ,5.9,(89人评分),3709,"
3话 / 2009/08/25 "
姐姐 喜欢 爱・讨厌・最喜欢了。,5.9,(101人评分),3710,"
2话 / 2013/02/15 "
都合のよいセックスフレンド？,6.0,(142人评分),3711,"
4话 / 2012-11-30 "
双恋,6.2,(287人评分),3712,"
13话 / 2004年10月6日 / 双葉ひな "
强袭魔女 OVA,6.2,(238人评分),3713,"
1话 / 2007年1月1日 "
Love Selection,5.8,(77人评分),3714,"
2话 / 2008/08/29 "
AKB0048,6.3,(729人评分),3715,"
13话 / 2012年4月29日 "
野良和皇女和流浪猫之心,6.2,(348人评分),3716,"
12话 / 2017年7月12日 / HARUKAZE / 宮嶋星矢 "
黑白小姐 OVA 足球篇,6.2,(266人评分),3717,"
1话 / 2014年6月17日 "
齐木楠雄的灾难,6.0,(113人评分),3718,"
5话 / 2013年8月4日 / 中村讓 "
au未来研究所,5.7,(63人评分),3719,"
3话 / 2013年12月12日 "
迷糊软网社,6.2,(392人评分),3720,"
12话 / 2011年4月7日 "
特別授業3SLG THE ANIMATION,6.0,(110人评分),3721,"
2话 / 2014年1月3日 / BISHOP "
最强会长黑神,6.3,(1055人评分),3722,"
12话 / 2012年4月4日 / 西尾維新,暁月あきら "
鬼父 化ケーション,5.9,(102人评分),3723,"
1话 / 2016年4月28日 "
失忆煽动WIXOSS,6.2,(343人评分),3724,"
12话 / 2016年10月7日 / LRIG / 佐藤嵩光 "
Shocking Pink!,5.6,(62人评分),3725,"
2话 / 2011/06/24 / ヤスイリオスケ "
BanG Dream!,6.2,(364人评分),3726,"
13话 / 2017年1月21日 / ISSEN(オー・エル・エム+ブシロード) / 仁多マツコ "
石田和朝仓,6.2,(405人评分),3727,"
12话 / 2013年1月6日 / ぴっぷや / マサオ / P・E・N "
黑白来看守所 第二季,6.1,(173人评分),3728,"
12话 / 2017年1月4日 "
BUDDY COMPLEX 完结篇 -回到那片天空的未来-,6.2,(347人评分),3729,"
2话 / 2014年9月29日 / 田辺泰裕 / 矢立肇 / 稲吉智重 稲吉朝子 藤井智之 "
巨乳大家族催眠,5.6,(62人评分),3730,"
2话 / 2017-12-01 "
剧场版 黑子的篮球 LAST GAME,6.0,(116人评分),3731,"
2017年3月18日 / 藤巻忠俊 "
魂インサート,6.0,(116人评分),3732,"
2话 / 2017-07-07 / 木之本なつみ / 谷口さん / 中森晃太郎 "
君の魔名はリナ・ウィッチ アイドルのファミリア,5.7,(69人评分),3733,"
2016/11/25 / 雷火剣 / 鈴木貴人 "
鬼父 Refresh,6.1,(183人评分),3734,"
4话 / 2015年8月14日 "
小茜的狂热追求者,5.7,(63人评分),3735,"
3话 / 2004年11月25日 / 渡邊哲哉 / âge（「アカネマニアックス～流れ星伝説剛田～」より） / 磯野智 "
下级生2 ～瞳孔中的少女们～,5.6,(58人评分),3736,"
13话 / 2004年10月7日 / 杜野幼青（影山楙倫） / エルフ "
钢壳都市雷吉欧斯,6.3,(615人评分),3737,"
24话 / 2009年1月10日 "
メイド姉,5.6,(57人评分),3738,"
2话 / 2011/08/19 / まぐろ帝國 "
CROSS ANGE 天使与龙的轮舞,6.3,(1468人评分),3739,"
25话 / 2014年10月4日 "
这丑陋又美丽的世界,6.2,(434人评分),3740,"
12话 / 2004年4月1日 / 佐伯昭志 / GAINAX / 高村和宏 "
苍之彼方的四重奏,6.3,(961人评分),3741,"
12话 / 2016年1月11日 "
活击 刀剑乱舞,6.2,(297人评分),3742,"
13话 / 2017年7月1日 / 白井俊行 / 内村瞳子、都築萌、石塚みゆき、新里りお、塩島由佳、山崎ミキ、鬼澤佳代、瀬来由加子 "
姫騎士アンジェリカ,5.7,(74人评分),3743,"
2话 / 2008年1月25日 / シルキーズ "
星空奇迹,5.8,(76人评分),3744,"
1话 / 2006年7月10日 / 松原俊和、渡辺明夫 / 松原俊和 / 松原俊和、渡辺明夫 "
巨乳家族催眠,5.8,(92人评分),3745,"
1话 / 2014年4月18日 / 雷火剣 / 巨乳家族催眠（ルネ） "
海物语～有你陪伴～,6.2,(416人评分),3746,"
13话 / 2009年6月24日 / 筑地俊彦 / 飯塚晴子 "
圣剑锻造师,6.3,(691人评分),3747,"
12话 / 2009年10月3日 / 日高政光 / 三浦勇雄 / 中井準 "
横恋母～Immoral Mother～,5.8,(82人评分),3748,"
2话 / 2009/09/25 "
15美少女漂流记,6.2,(386人评分),3749,"
3话 / 2009年8月3日 "
欢迎来到实力至上主义教室,6.3,(2085人评分),3750,"
12话 / 2017年7月12日 "
我太受欢迎了该怎么办,6.2,(575人评分),3751,"
12话 / 2016年10月6日 "
薄樱鬼,6.3,(1151人评分),3752,"
12话 / 2010年4月3日 / 山崎理 / オトメイト(IDEA FACTORY/DESIGN FACTORY) / 中嶋敦子 "
黑白小姐 「经纪人」,6.1,(222人评分),3753,"
1话 / 2014年9月24日 "
いただきっ!セーエキ,5.8,(87人评分),3754,"
1话 / 2014/03/28 / ドウモウ "
あねき… MY SWEET ELDER SISTER THE ANIMATION,5.7,(73人评分),3755,"
4话 / 2007/09/28 "
烟花,6.3,(691人评分),3756,"
1话 / 2017年8月18日 / 武内宣之 / 岩井俊二 "
轮奸俱乐部,6.1,(170人评分),3757,"
4话 / 2011-04-29 "
